price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,street,age_of_house,has_been_renovated,city_encoded,statezip_encoded
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1498 Hillside Dr SE,57,0,15,559327.2878787878
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1908 29th Ave S,102,0,34,506265.4285714286
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,2704 NE 144th St,75,1,34,433040.1408450704
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,1750 10th Ave NE,15,0,15,587567.1896551724
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,20012 79th Ave NE,17,0,16,421035.4263565814
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,4295 S 137th St,23,0,39,227611.0
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1411 112th Ave NE,72,0,3,703944.0
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,834 NE 97th St,85,1,34,556859.1290584431
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,25956 SE 37th Way,35,1,15,589797.8536155238
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,16437 SE 8th St,68,1,3,525100.0
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,717 164th Ave SE,68,1,3,515741.0714285714
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,9007 132nd Pl SE,65,0,24,469746.3665158382
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,6503 39th Ave NE,76,1,34,561565.9634551512
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,10536 NE 148th Ct,48,1,5,475457.1590909091
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,15125 78th Ave NE,23,0,16,421035.4263565814
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,13738 SE 199th Pl,38,1,31,343346.2716967027
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,704 26th St SE,68,1,1,224015.38461538462
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,4811-4815 38th Ave NE,86,1,34,653166.6666666522
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,2646 48th Ave SW,74,1,34,566946.7907801489
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,1529 45th Ave SW,106,1,34,570115.7073170731
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,16206 SE 134th St,56,1,31,469746.3665158382
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,455 S 190th St,65,1,6,297554.1666666667
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,9957 Rainier Ave S,65,1,34,427231.7867317963
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,19000 196th Ave SE,26,0,31,322698.02313432837
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,2493 NE Laurel Crest Ln,20,0,15,587567.1896551724
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,2505 E Calhoun St,107,0,34,683912.5
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,24610 SE 45th Way,37,1,15,589797.8536155238
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,2520 Mulberry Walk NE,11,0,15,589797.8536155238
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,11720 8th Ave S,18,0,34,227611.0
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,12727 SE 191st Pl,58,0,31,342541.5762023284
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,3405 35th Ave S,41,0,34,525061.0434782609
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,7502 15th Ave NE,102,0,34,547746.2142857143
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,16030 SE 45th Pl,18,0,3,637304.5820105873
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,26735 SE 271st St,21,1,29,478666.6666666667
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,42511 SE 175th Pl,46,1,26,419893.22916665627
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,10546 Stone Ave N,26,0,34,385408.69696969696
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,3239 NW 64th St,118,1,34,542447.619047619
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,2559 155th Ave SE,69,0,3,625353.8461538461
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,549 27th Ave,117,1,34,577127.5460992978
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,10221 132nd Ave NE,72,0,18,683628.0585106383
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,23238 NE 29th Ct,38,1,32,590070.334213527
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,11000 243rd Ave NE,15,0,30,668062.3498964834
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,2919 E Harrison St,117,1,34,736843.75
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,6909 123rd Ave NE,22,0,18,699607.4019607843
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,3718 88th Ave SE,78,0,22,738167.658914721
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,21236 Tramp Harbor Rd SW,49,0,40,486103.125
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,14312 SE 45th St,52,0,3,675261.3991935484
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,9615 58th Ave S,68,1,34,427231.7867317963
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,12710 89th Pl NE,50,0,18,474532.8407413582
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,16023 271st Pl NE,22,0,11,404259.69696969696
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,6533 193rd Pl NE,20,0,30,619039.4253998282
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1212 168th Ave NE,60,1,3,515648.3870967742
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,16618 NE 91st St,57,0,30,625693.6539713541
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1432 S 129th St,76,1,6,225802.52014651924
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2328 246th Ave SE,23,0,32,710585.0545183929
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,44218 SE 161st Pl,34,0,26,419893.22916665627
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,9181 226th Pl NE,22,0,30,642094.0712344687
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,220 17th Ave,125,1,34,561183.4248366079
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,12623 198th Dr NE,35,1,41,589629.296875
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,159 Fulton St,115,1,34,714125.0
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,5624 Wilson Ave S,67,1,34,405349.64387464814
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,7612 SW 258th Ct,25,0,40,444097.82608695654
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,460 Indigo Pl NW,40,0,15,577727.6909090909
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,2410 SW 323rd St,37,0,14,283693.6267280968
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,4008 2nd Ave NW,106,1,34,550386.0
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,4342 S 299th St,52,1,1,257853.87456446342
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,15800-15898 15th Ave SW,59,0,6,381899.70867209753
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,7002 22nd Ave NW,113,1,34,537247.9186534736
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,27705 114th Ave SE,44,0,17,279362.87557603227
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,10342 162nd Pl NE,49,1,30,640012.906504061
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,11672 91st Pl NE,19,0,18,484086.7109279723
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,5232 36th Ave SW,99,1,34,434764.24948243104
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,26920 229th Pl SE,19,0,20,341808.2189189189
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,8421 8th Ave SW,82,1,34,304177.89115646936
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,9801-9999 NE 183rd St,112,1,5,472005.97826086957
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,1010 274th Way SE,23,0,32,704935.8610634528
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,12722 15th Ave NE,77,0,34,437633.48214285716
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,16326 NE 43rd Ct,55,1,30,624435.8156142577
650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,118 N 84th St,115,0,34,564963.2736842105
378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,13327 30th Ave NE,65,1,34,431483.6206896552
220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,11851 44th Pl S,85,1,39,264356.0185185
285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,32500-32514 35th Ave SW,58,0,14,282233.9282051231
340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,11716 16th Ave NE,21,1,34,431483.6206896552
921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,1431 102nd Ave NE,71,1,3,753416.0
375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,20404 289th Ave SE,52,0,20,341808.2189189189
999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,2010 227th Ave SE,33,0,32,704935.8610634528
335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,9055 37th Ave S,68,1,34,427231.7867317963
385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,7310 SW Maury Park Rd,97,0,40,486103.125
850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,11721 106th Ave NE,22,0,18,487277.53987948387
429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,526 Elma Pl NE,16,0,31,478091.4173438169
523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,3817-3821 Whitman Ave N,19,0,34,563707.9901198571
798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,1009-1225 N 41st Pl,12,1,31,385465.84970413847
284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,29700 217th Pl SE,16,0,17,293579.35420743836
852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,120 214th Pl SE,11,0,32,585092.6527134478
320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,10401 Holman Rd NW,20,0,34,382729.54166667187
749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,20417 126th Ave NE,11,0,5,472005.97826086957
468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,6724 Alonzo Ave NW,18,0,34,537247.9186534736
492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,14206 284th Pl NE,19,0,11,411944.94252872415
685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,546 NE 103rd St,17,0,34,444672.01492537314
542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,13516 164th Ave SE,11,0,31,478091.4173438169
435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,5451 Fauntleroy Way SW,18,0,34,484543.9034090909
242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,11431 SE 229th St,37,0,17,283464.49155772553
325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,33439 11th Pl SW,38,1,14,273254.24902418035
837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,10717 179th Ct NE,31,0,30,619039.4253998282
210000.0,1.0,1.0,930,7129,1.0,0,0,3,930,0,2126 N 130th St,77,1,34,385408.69696969696
187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,34016 33rd Ave SW,48,0,14,290325.9439775735
560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,7226 36th Ave SW,99,1,34,434764.24948243104
272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,5002 S 299th Pl,36,0,1,252463.32298136957
235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,11234 SE 320th Pl,57,0,1,354025.0730117288
259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,11834 SE 263rd Ct,39,0,17,284608.61904761294
866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,15845 SE 44th Ct,11,0,3,675261.3991935484
473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,7029 16th Ave NW,116,1,34,543390.0565200625
405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,5471 NE 200th Pl,57,1,19,368947.1481481515
870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,8770 Sand Point Way NE,74,1,34,547746.2142857143
475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,4420 48th Ave SW,40,0,34,566946.7907801489
499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,14239 183rd Ave SE,27,1,31,478091.4173438169
386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,9225-9305 Mitten Ave SE,17,0,37,533206.7058823529
458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,4402 4th Ave NE,107,0,34,617742.55
550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,15639 115th Ave SW,49,0,40,486103.125
605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,12504 NE 163rd St,36,0,41,543718.6666666666
421000.0,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,3717 S 189th Pl,25,0,33,259079.33333333334
536000.0,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,4002 258th Way SE,34,0,15,581583.7239057273
247200.0,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,26303 191st Pl SE,43,0,9,295171.31601731817
250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,9603 NE 121st Ln,42,1,18,474532.8407413582
204950.0,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,5108 SW 316th Pl,47,0,14,290325.9439775735
430000.0,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,975-1005 Greenwood Blvd SW,47,0,15,565070.0153846154
250000.0,4.0,2.5,1800,8100,2.0,0,0,3,1800,0,22028 SE 269th St,27,1,20,343983.18489582813
260000.0,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,14710 57th Ave S,67,1,39,225802.52014651924
547000.0,4.0,1.0,1720,2800,1.5,0,0,4,1200,520,6211 27th Ave NE,99,1,34,561565.9634551512
379900.0,5.0,3.5,2800,7350,2.0,0,0,3,2800,0,8430 8th Ave SW,30,0,34,295356.0606060682
738500.0,3.0,2.5,2300,6009,1.0,0,0,3,2300,0,12115 Big Leaf Way NE,20,0,30,630069.4283913913
545000.0,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,15703 NE 54th Way,58,0,30,625693.6539713541
342000.0,2.0,1.0,740,6180,1.0,0,0,3,740,0,4813 S Findlay St,77,1,34,420077.4821669649
170000.0,4.0,1.0,1920,13787,1.0,0,0,4,1220,700,17104 Military Rd S,59,0,33,264126.55555555556
616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,24106 NE 6th Pl,42,1,32,612734.6029411765
640000.0,3.0,2.0,1380,4800,1.0,0,0,3,1380,0,3415 9th Ave W,77,1,34,710703.8461538461
332000.0,3.0,2.5,1530,9406,1.0,0,0,3,1270,260,4214 NE 2nd St,32,0,31,471849.8096955278
1010000.0,3.0,3.25,2420,1923,2.0,0,2,3,1840,580,2010 8th Ave N,19,0,34,670591.6666666666
380000.0,4.0,2.5,2150,37647,2.0,0,0,3,2150,0,19504 SE 324th St,34,0,17,300443.0600414058
415000.0,4.0,2.0,1610,9600,1.0,0,0,5,1610,0,7815 116th Ave SE,58,0,24,378732.11477411113
1008000.0,4.0,3.5,2650,3060,2.0,0,0,3,2060,590,2133 N 62nd St,24,0,34,545532.34142857
669000.0,4.0,2.75,2700,35362,2.0,0,0,5,2700,0,18222 NE 186th St,49,0,41,576313.28125
260000.0,3.0,1.5,1270,20700,1.0,0,0,2,1150,120,3029 NE 178th St,77,0,19,370952.20634920633
854000.0,4.0,2.75,3150,38865,1.0,0,0,3,2480,670,14302-14314 174th Ave NE,39,0,30,619430.5331338617
605000.0,3.0,2.25,2010,10760,2.0,0,0,3,2010,0,14150 176th Ave NE,40,0,30,625693.6539713541
320000.0,3.0,1.0,860,5060,1.5,0,0,3,860,0,10537 Interlake Ave N,98,1,34,371489.1559139839
229950.0,3.0,2.0,1410,7466,1.0,0,0,3,1410,0,14609 SE 195th Pl,42,1,31,342541.5762023284
255000.0,3.0,1.75,1700,7532,1.0,0,0,3,1700,0,27456-27498 124th Ave SE,38,1,17,289649.3858784828
479000.0,2.0,2.25,1230,932,2.0,0,0,3,1020,210,106 24th Ave E,21,1,34,736843.75
472000.0,3.0,2.5,1180,1262,3.0,0,0,3,1180,0,2050 14th Ave W,15,0,34,726526.9230769231
198000.0,3.0,1.5,1430,7347,1.0,0,0,3,820,610,2711 SW 344th Pl,45,0,14,273254.24902418035
440000.0,4.0,2.0,1450,8400,1.5,0,0,4,1450,0,14114 75th Ave NE,63,0,18,484086.7109279723
506000.0,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,17922 3rd Ave NW,64,1,35,573482.2285714286
382500.0,4.0,2.5,2210,7079,2.0,0,0,3,2210,0,11824 SE 203rd St,32,0,17,291447.24524852633
269500.0,2.0,1.5,1480,7276,1.0,0,0,4,940,540,680 Shelton Ave NE,47,1,31,369952.02086049155
560000.0,3.0,2.0,2340,3477,1.0,0,1,5,1170,1170,5200 S Frontenac St,54,0,34,420077.4821669649
840000.0,4.0,3.5,3860,18334,2.0,0,0,3,3120,740,12237 198th Ave NE,29,0,41,572636.3970588235
479500.0,3.0,2.75,2300,4637,2.0,0,0,3,2300,0,34623 SE Leitz St,17,0,37,514963.86363636365
402000.0,3.0,1.5,1450,7375,1.0,0,0,3,1010,440,13420 121st Ave NE,57,1,18,487216.3179074507
549000.0,2.0,2.5,1380,953,3.0,0,0,3,1380,0,5010 Greenwood Ave N,19,0,34,564242.7747917623
449950.0,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,7206 Douglas Ave SE,26,0,37,514963.86363636365
493000.0,4.0,1.75,2030,18295,1.5,0,0,4,2030,0,12039 NE 145th St,50,0,18,474532.8407413582
142500.0,4.0,0.75,1440,13300,1.0,0,0,3,1440,0,209 SW 142nd St,77,1,6,420256.26461989473
250000.0,3.0,1.75,1160,6134,1.0,0,0,3,1160,0,3812 I Pl NE,27,1,1,219025.10714285713
729000.0,3.0,1.0,1580,3840,2.0,0,0,3,1580,0,112 10th Ave E,117,1,34,545648.1818181818
465000.0,2.0,2.75,1430,1425,2.0,0,0,3,995,435,224 26th Ave E,19,0,34,725709.6153846154
465000.0,2.0,2.0,1494,19271,2.0,1,4,3,1494,0,12533 SW 148th St,82,1,40,491864.28571428574
280000.0,4.0,2.25,1930,7207,1.0,0,0,4,1360,570,25011 119th Pl SE,37,0,17,277439.7250383871
675000.0,6.0,1.75,2740,6360,1.0,0,3,3,1370,1370,10721 Marine View Dr SW,72,0,34,355309.9920635
667500.0,3.0,2.0,1880,3800,1.0,0,0,5,1030,850,7535 18th Ave NE,98,0,34,556315.335628229
809000.0,3.0,2.5,2590,7720,2.0,0,0,3,2590,0,14575 NE 57th St,37,1,3,593506.3492063334
400000.0,3.0,2.25,2140,11266,2.0,0,0,3,2140,0,27818 NE 141st St,39,0,11,411944.94252872415
310000.0,4.0,2.0,1870,6000,1.5,0,0,3,1870,0,11750 12th Ave NE,69,1,34,431483.6206896552
435000.0,2.0,1.0,1230,3800,1.0,0,0,3,1230,0,3306 NE 70th St,97,1,34,556315.335628229
465950.0,4.0,2.5,2340,6896,2.0,0,0,3,2340,0,463 Pasco Pl NE,24,0,31,469746.3665158382
253000.0,3.0,1.5,880,6600,1.0,0,0,5,880,0,11457 70th Pl S,80,0,34,269461.2630208125
330000.0,3.0,2.5,3040,7232,2.0,0,0,3,3040,0,29678 130th Way SE,22,0,1,338033.13245893543
554000.0,4.0,1.0,1120,7104,1.5,0,0,3,1120,0,1212 NW 105th St,79,0,34,546883.3229166563
350000.0,3.0,2.0,1380,3600,3.0,0,0,3,1380,0,600 21st Ave,12,1,34,537582.6099290851
294999.0,4.0,2.5,1660,9760,2.0,0,0,3,1660,0,11400-11616 SE 266th St,31,0,17,279362.87557603227
752000.0,4.0,2.5,2940,10382,2.0,0,0,4,2940,0,14214 SE 77th St,34,0,24,478091.4173438169
451000.0,4.0,2.5,1670,3315,2.0,0,0,3,1670,0,2319 NE Marion Ln,20,0,15,567669.1527777812
725000.0,4.0,2.75,2630,7505,2.0,0,0,3,2630,0,13221 NE 93rd St,31,0,30,640012.906504061
345000.0,4.0,2.75,2250,7412,1.0,0,0,4,1480,770,15801 SE 175th Pl,50,0,31,343396.37815830135
206000.0,3.0,1.0,1320,7000,1.0,0,0,4,1320,0,1812 33rd St SE,58,0,1,219025.10714285713
580000.0,5.0,2.0,2700,10875,1.0,0,0,4,1540,1160,620 151st Pl NE,63,0,3,606384.4444444333
430000.0,3.0,1.0,980,7200,1.0,0,0,4,980,0,3609 49th Ave SW,75,1,34,563028.5277777857
720000.0,4.0,2.5,2650,11520,2.0,0,0,3,2110,540,11433 NE 91st St,37,1,18,699607.4019607843
824000.0,7.0,4.25,3670,4000,2.0,0,1,3,2800,870,2341 W Crockett St,61,1,34,638763.1461038864
936000.0,3.0,1.75,2960,12420,1.0,0,2,4,1480,1480,3267 57th Ave SW,73,0,34,570115.7073170731
535000.0,4.0,2.75,3070,7201,2.0,0,0,3,3070,0,5351 NE 4th Ct,19,0,31,481143.34164136846
286800.0,3.0,2.5,1413,3600,2.0,0,0,3,1413,0,20130 110th Terrace SE,14,0,17,283464.49155772553
350000.0,2.0,2.5,1260,1347,3.0,0,0,3,1260,0,9553 Interlake Ave N,20,0,34,564242.7747917623
345000.0,3.0,2.5,1680,2229,2.0,0,0,3,1680,0,611 NE 165th St,18,0,35,368947.1481481515
435000.0,3.0,2.25,1230,1238,2.0,0,0,3,1080,150,3465 21st Ave W,16,0,34,657435.9612403023
461000.0,3.0,3.25,2770,6278,2.0,0,0,3,1980,790,3419 Meadow Ave N,19,0,31,385465.84970413847
770000.0,3.0,2.25,2910,10204,2.0,0,0,3,2910,0,18322 NE 99th Way,35,1,30,619039.4253998282
330000.0,3.0,2.5,1600,26977,2.0,0,0,3,1600,0,32702 NE 202nd St,20,0,11,410282.7160493704
322500.0,4.0,2.5,1820,6753,2.0,0,0,3,1820,0,24223 232nd Pl SE,31,0,20,330745.7583333281
475000.0,3.0,1.75,1700,8432,1.0,0,0,3,1230,470,1027B NE 130th St,48,1,34,431483.6206896552
250275.0,2.0,1.0,790,11234,1.0,0,0,4,790,0,17941 Riviera Pl SW,83,1,25,395377.69179895235
274500.0,3.0,2.25,1720,9000,1.0,0,0,4,1320,400,3924 SW 316th St,56,0,14,273254.24902418035
284950.0,3.0,1.0,990,10723,1.0,0,0,5,990,0,12654 156th Ave SE,65,0,31,469746.3665158382
264950.0,4.0,1.75,1770,9011,1.0,0,0,5,1050,720,26418 199th Pl SE,42,0,9,295171.31601731817
242000.0,3.0,2.0,1260,8092,1.0,0,0,3,1260,0,21611 SE 266th St,39,0,20,330745.7583333281
913000.0,4.0,2.5,3640,10576,2.0,0,0,3,3640,0,26966 SE 22nd Way,26,0,32,695563.4251727719
555000.0,3.0,1.75,2040,6000,1.0,0,0,5,1120,920,3850 51st Ave SW,67,0,34,563028.5277777857
711000.0,4.0,1.75,1980,10800,1.0,0,0,5,990,990,3712 88th Ave SE,77,1,22,727724.5982905898
403500.0,5.0,2.5,3600,17300,1.0,0,0,4,2410,1190,427 SW 174th St,57,0,25,384487.6587301714
975000.0,4.0,2.5,4270,43386,1.0,0,0,3,2680,1590,21502 NE 103rd St,34,0,30,642094.0712344687
253779.0,4.0,2.0,2030,9600,1.5,0,0,3,1430,600,4821 S 175th St,78,1,33,271936.84210526315
384400.0,3.0,3.25,1689,1388,3.0,0,0,3,1689,0,1021 NE 123rd St,17,0,34,437633.48214285716
646000.0,5.0,2.75,2870,4461,1.0,0,0,3,1650,1220,6316 26th Ave NW,49,0,34,550386.0
415000.0,3.0,1.75,1270,4800,1.0,0,0,3,1270,0,7340 35th Ave SW,73,1,34,413104.88358281966
764000.0,4.0,2.5,2790,7938,2.0,0,0,3,2790,0,23319 NE 15th St,28,0,32,594017.1189507847
507000.0,5.0,3.25,3850,16249,2.0,0,2,3,3030,820,12975-12983 SE 301st St,23,0,1,338033.13245893543
545500.0,3.0,2.5,1560,9361,1.5,0,0,4,1360,200,2930 S Edmunds St,89,0,34,317380.34285714285
450000.0,3.0,1.75,1180,4080,1.0,0,0,4,760,420,7341 27th Ave NW,97,0,34,533824.0323426591
264000.0,4.0,1.75,1820,8118,1.0,0,0,4,1080,740,12632 SE 214th St,45,0,17,291447.24524852633
650000.0,5.0,1.75,1260,4500,1.5,0,0,3,1260,0,830 W Armour St,99,1,34,690555.5555555555
365000.0,3.0,2.5,2640,6715,2.0,0,0,3,1680,960,17917 162nd Pl SE,34,0,31,348981.0381426269
343566.0,2.0,1.0,1100,4200,1.0,0,0,3,1100,0,8005 46th Ave SW,71,1,34,467855.29054054053
375000.0,3.0,2.5,1950,6871,2.0,0,0,3,1950,0,2475 NE 182nd Ct,28,0,35,370952.20634920633
295000.0,3.0,2.0,1380,8682,1.0,0,0,4,1380,0,19807-19813 10th Pl S,59,0,10,312131.8181818182
325000.0,3.0,2.75,2200,7000,1.0,0,0,4,1280,920,16304 128th Pl SE,48,0,31,322698.02313432837
265000.0,4.0,1.5,2050,7100,1.0,0,0,3,1050,1000,29140 43rd Ave S,62,1,1,257853.87456446342
562000.0,5.0,3.0,2795,15101,2.0,0,0,3,2795,0,14308 274th Pl NE,29,0,11,411944.94252872415
540000.0,4.0,2.5,2050,34222,2.0,0,0,4,2050,0,17912 236th Pl NE,36,0,41,589629.296875
279950.0,5.0,1.75,2150,7171,1.0,0,0,4,1460,690,23103 125th Ave SE,55,0,17,285148.65401785716
540000.0,3.0,1.75,1970,8200,1.0,0,0,5,1420,550,416 NW 181st St,62,0,35,583909.8981481389
310000.0,4.0,2.5,2660,12672,1.0,0,0,4,1740,920,820 S 300th St,65,1,14,295026.77419354836
190000.0,1.0,1.0,720,4800,1.0,0,0,3,720,0,8044-8112 Rainier Ave S,111,1,34,405349.64387464814
440000.0,4.0,2.5,2410,4780,2.0,0,0,3,2410,0,34604 Cottonwood Dr SE,25,0,37,514963.86363636365
230000.0,2.0,1.0,1080,9435,1.0,0,0,3,1080,0,11915 SE 161st St,67,1,31,343396.37815830135
455000.0,3.0,1.75,1180,14292,1.0,0,0,3,1180,0,45506 SE Tanner Rd,44,1,26,419893.22916665627
175000.0,2.0,1.0,660,5000,1.0,0,0,3,660,0,4100 25th Ave SW,110,0,34,299154.08805032074
